id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,net_profit_margin_pct,operating_profit_margin_pct,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,id,broad_sector,sub_sector,index_weight_pct,market_cap_category,operating_activity_x,investing_activity_x,financing_activity_x,operating_activity_y,investing_activity_y,financing_activity_y,operating_activity,investing_activity,financing_activity,return_on_equity_pct,ebit,return_on_capital_employed_pct,roce_benchmark,return_on_assets_pct,debt_to_equity,interest_coverage,icr_warning,net_debt,asset_turnover,free_cash_flow_cr,capex_cr,cash_from_operations_cr,total_debt_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,icr_label,high_leverage_flag
702,INDUSINDBK,Mar 2018,17281,9783,6555.0,942.0,5,4750,212,5481,34.0,3606,60.0,12.0,20.866847983334296,37.931832648573575,775,600.0,23241,189928,7856,221626,1313,25,50077,170211,221626,48.0,Financials,Private Banks,2.54,Large Cap,-20700.0,-217,15505,-20700.0,-217.0,15505,-20700.0,-217.0,15505.0,15.125204479677864,6560.0,3.068733071680178,Financial Sector Benchmark,1.6270654165125031,7.966444360555346,1.3810526315789473,True,139851,0.07797370344634655,-20917.0,217.0,-20700.0,189928,60.0,39.735,12.0,,False
703,INDUSINDBK,Mar 2019,22261,13415,9283.0,-437.0,-2,5647,229,4981,34.0,3301,55.0,14.0,14.82862405103095,41.70073222227214,776,603.0,26083,242189,8944,277819,1688,22,59266,216843,277819,48.0,Financials,Private Banks,2.54,Large Cap,-6389.0,-633,8590,-6389.0,-633.0,8590,-6389.0,-633.0,8590.0,12.369781908116616,9281.0,3.4517898651789864,Financial Sector Benchmark,1.1881836735428464,9.075507756876265,1.6435275367451745,False,182923,0.08012770904797728,-7022.0,633.0,-6389.0,242189,55.0,44.25538971807629,14.0,,False
704,INDUSINDBK,Mar 2020,28783,16724,12611.0,-553.0,-2,6951,278,6121,28.0,4418,64.0,0.0,15.349338150991903,43.81405690859187,777,694.0,34013,262793,9558,307058,1742,78,59980,245257,307058,48.0,Financials,Private Banks,2.54,Large Cap,-12039.0,526,12733,-12039.0,526.0,12733,-12039.0,526.0,12733.0,12.729420577981386,12609.0,4.238319327731093,Financial Sector Benchmark,1.4388161194302054,7.57175785864523,1.813983599482089,False,202813,0.09373799086817475,-11513.0,526.0,-12039.0,262793,64.0,50.01008645533141,0.0,,False
705,INDUSINDBK,Mar 2021,29000,15472,15997.0,-2469.0,-9,6559,305,3784,25.0,2836,37.0,14.0,9.779310344827588,55.16206896551724,778,773.0,42592,307528,12080,362973,1734,75,69695,291469,362973,48.0,Financials,Private Banks,2.54,Large Cap,44646.0,-226,-4096,44646.0,-226.0,-4096,44646.0,-226.0,-4096.0,6.5398362734924484,15988.0,4.556374735318174,Financial Sector Benchmark,0.7813253327382478,7.091617664014758,2.4375667022411953,False,237833,0.07989574982161207,44420.0,226.0,44646.0,307528,37.0,56.09961190168176,14.0,,False
706,INDUSINDBK,Mar 2022,30822,15822,15840.0,-839.0,-3,7334,321,6174,25.0,4611,60.0,14.0,14.960093439750827,51.39186295503212,779,775.0,46923,341005,13273,401975,1754,95,70971,329155,401975,48.0,Financials,Private Banks,2.54,Large Cap,16600.0,-351,-4302,16600.0,-351.0,-4302,16600.0,-351.0,-4302.0,9.667071994632899,15837.0,4.074318953030978,Financial Sector Benchmark,1.1470862615834319,7.149251540945113,2.1593946004908644,False,270034,0.07667641022451645,16249.0,351.0,16600.0,341005,60.0,61.545806451612904,14.0,,False
707,INDUSINDBK,Mar 2023,36368,18776,15525.0,2067.0,6,8166,373,9860,25.0,7390,95.0,15.0,20.320061592608887,42.68862736471624,780,776.0,53846,385449,17733,457804,1857,135,83116,372695,457804,48.0,Financials,Private Banks,2.54,Large Cap,-12438.0,-441,1115,-12438.0,-441.0,1115,-12438.0,-441.0,1115.0,13.5293471495002,15531.0,3.5292032422040984,Financial Sector Benchmark,1.6142279228665544,7.056662150781737,1.90191036002939,False,302333,0.07944010974128667,-12879.0,441.0,-12438.0,385449,95.0,70.38917525773196,15.0,,False
708,INDUSINDBK,Mar 2024,45748,25132,17638.0,2978.0,7,9388,425,11942,25.0,8950,115.0,14.0,19.56369677362945,38.55469091544986,781,778.0,62019,432404,19734,514935,2001,197,106527,406211,514935,48.0,Financials,Private Banks,2.54,Large Cap,-16843.0,-625,-2242,-16843.0,-625.0,-2242,-16843.0,-625.0,-2242.0,14.252273197764223,17645.0,3.563199589661572,Financial Sector Benchmark,1.7380834474254032,6.885742949503957,1.8795270558159352,False,325877,0.08884228106460039,-17468.0,625.0,-16843.0,432404,115.0,80.7159383033419,14.0,,False
747,IRFC,Mar 2013,5550,22,5528.0,100.0,2,4075,0,1454,64.0,522,222.0,21.0,9.405405405405405,99.6036036036036,819,2352.0,4042,58753,5608,70755,13,0,13,70729,70755,52.0,Financials,Speciality Finance,4.33,Large Cap,,,,,,,,,,8.163903659680951,5530.0,8.488495249205643,Financial Sector Benchmark,0.7377570489718042,9.188770722552393,1.3570552147239263,True,58740,0.07843968624125504,,,,58753,222.0,2.7185374149659864,21.0,,False
748,IRFC,Mar 2014,6197,19,6178.0,100.0,1,4607,0,1572,55.0,701,209.0,6.0,11.311925125060514,99.69340003227369,820,3352.0,4210,69917,6451,83930,13,0,11,83906,83930,52.0,Financials,Speciality Finance,4.33,Large Cap,,,,,,,,,,9.270034382438508,6179.0,7.975064210947483,Financial Sector Benchmark,0.8352198260455141,9.245834435334567,1.3412198827870632,True,69906,0.07383533897295365,,,,69917,209.0,2.2559665871121717,6.0,,False
749,IRFC,Mar 2015,6939,34,6905.0,100.0,1,4992,0,1914,60.0,758,212.0,20.0,10.923764231157227,99.5100158524283,821,3584.0,5098,71270,7696,87647,12,0,9,87626,87647,52.0,Financials,Speciality Finance,4.33,Large Cap,,,,,,,,,,8.730707210320203,6906.0,8.637682609565738,Financial Sector Benchmark,0.8648327951897954,8.208938032711357,1.3834134615384615,True,71261,0.07916985179184684,,,,71270,212.0,2.4224330357142856,20.0,,False
750,IRFC,Mar 2016,7507,38,7468.0,99.0,1,5519,0,1950,56.0,849,188.0,40.0,11.309444518449448,99.48048488077794,822,4526.0,6999,87503,9372,108400,12,0,8,108381,108400,52.0,Financials,Speciality Finance,4.33,Large Cap,-16378.0,2,17582,-16378.0,2.0,17582,-16378.0,2.0,17582.0,7.366594360086768,7469.0,7.542311265500666,Financial Sector Benchmark,0.783210332103321,7.592451193058569,1.3533248776952347,True,87495,0.06925276752767527,-16376.0,2.0,-16378.0,87503,188.0,2.546398585947857,40.0,,False
751,IRFC,Mar 2017,9047,26,9021.0,100.0,0,6888,0,2133,56.0,934,143.0,40.0,10.323864264397038,99.71261191555212,823,6526.0,5483,106395,11245,129650,12,0,8,129630,129650,52.0,Financials,Speciality Finance,4.33,Large Cap,-19455.0,2,18250,-19455.0,2.0,18250,-19455.0,2.0,18250.0,7.7775002081772,9021.0,7.618830444917402,Financial Sector Benchmark,0.7204010798303123,8.85960529602798,1.3096689895470384,True,106387,0.06978017740069417,-19453.0,2.0,-19455.0,106395,143.0,1.8401777505363164,40.0,,False
752,IRFC,Mar 2018,9267,38,9229.0,100.0,1,6638,0,2592,21.0,2055,3.0,18.0,22.17546131434121,99.58994280781268,824,6526.0,7402,134006,13534,161468,11,0,14,161443,161468,52.0,Financials,Speciality Finance,4.33,Large Cap,-28076.0,2,28075,-28076.0,2.0,28075,-28076.0,2.0,28075.0,14.754451464675475,9230.0,6.239268863141671,Financial Sector Benchmark,1.2726979958877302,9.621338311315336,1.3904790599578187,True,133992,0.057392176778061285,-28074.0,2.0,-28076.0,134006,3.0,2.134232301562979,18.0,,False
753,IRFC,Mar 2019,11134,48,11085.0,100.0,0,8183,0,2902,22.0,2255,2.0,18.0,20.25327824681157,99.55990659241961,825,9380.0,15648,173933,7642,206604,11,0,13,206579,206604,52.0,Financials,Speciality Finance,4.33,Large Cap,-41748.0,1,41749,-41748.0,1.0,41749,-41748.0,1.0,41749.0,9.009908902029727,11085.0,5.571443649760506,Financial Sector Benchmark,1.0914599910940737,6.94953651909861,1.354637663448613,True,173920,0.05389053454918588,-41747.0,1.0,-41748.0,173933,2.0,2.668230277185501,18.0,,False
754,IRFC,Mar 2020,13421,66,13355.0,100.0,0,10163,0,3192,0.0,3192,3.0,0.0,23.783622680873258,99.50823336562105,826,11880.0,18419,234377,10828,275504,11,0,12,275482,275504,52.0,Financials,Speciality Finance,4.33,Large Cap,-62701.0,1,62697,-62701.0,1.0,62697,-62701.0,1.0,62697.0,10.535001155153635,13355.0,5.045791836056159,Financial Sector Benchmark,1.158603867820431,7.7354698174857255,1.3140804880448687,True,234365,0.04871435623439224,-62700.0,1.0,-62701.0,234377,3.0,2.5504208754208753,0.0,,False
755,IRFC,Mar 2021,15771,113,15657.0,99.0,0,11237,4,4416,0.0,4416,3.0,31.0,28.000760890241583,99.27715427049648,827,13069.0,22845,323145,21423,380482,45,0,12,380424,380482,52.0,Financials,Speciality Finance,4.33,Large Cap,-89907.0,0,90202,-89907.0,0.0,90202,-89907.0,0.0,90202.0,12.29604054129309,15657.0,4.360564698280784,Financial Sector Benchmark,1.160633091709989,8.997744612128974,1.3933434190620273,True,323133,0.041450055455974265,-89907.0,0.0,-89907.0,323145,3.0,2.7480296885760196,31.0,,False
756,IRFC,Mar 2022,20299,123,20177.0,99.0,2,14075,14,6090,0.0,6090,5.0,30.0,30.001477905315532,99.39898517168334,828,13069.0,27928,388440,20544,449980,38,0,10,449932,449980,52.0,Financials,Speciality Finance,4.33,Large Cap,-64412.0,-5,64266,-64412.0,-5.0,64266,-64412.0,-5.0,64266.0,14.854745469180672,20179.0,4.698943034717549,Financial Sector Benchmark,1.3533934841548514,9.474839622411396,1.433676731793961,True,388430,0.045110893817503,-64417.0,5.0,-64412.0,388440,5.0,3.1369653378223274,30.0,,False
757,IRFC,Mar 2023,23722,134,23588.0,99.0,41,17447,14,6167,0.0,6167,5.0,32.0,25.996964842761994,99.4351235140376,829,13069.0,31612,418935,26744,490359,19,0,14,490326,490359,52.0,Financials,Speciality Finance,4.33,Large Cap,-28588.0,0,28644,-28588.0,0.0,28644,-28588.0,0.0,28644.0,13.802287325708914,23629.0,5.096674834345665,Financial Sector Benchmark,1.2576500074435262,9.376133031937513,1.354330257350834,True,418921,0.048376801486258024,-28588.0,0.0,-28588.0,418935,5.0,3.418853776111409,32.0,,False
758,IRFC,Mar 2024,26645,133,26513.0,100.0,10,20101,9,6412,0.0,6412,5.0,31.0,24.064552448864703,99.50459748545694,830,13069.0,36110,412039,23865,485082,22,4,54,485003,485082,52.0,Financials,Speciality Finance,4.33,Large Cap,7914.0,-8,-8046,7914.0,-8.0,-8046,7914.0,-8.0,-8046.0,13.038085361638096,26523.0,5.750642863027896,Financial Sector Benchmark,1.3218383695952436,8.378352548852153,1.3194865927068304,True,411985,0.05492885738906,7906.0,8.0,7914.0,412039,5.0,3.763027010482822,31.0,,False
786,JIOFIN,Mar 2023,45,6,39.0,88.0,10,0,0,49,37.0,31,,0.0,68.88888888888889,86.66666666666667,1033,2.0,114118,743,66,114930,158,38,108141,6593,114930,55.0,Financials,Diversified Financials,0.38,Mid Cap,2055.0,-1110,-889,2055.0,-1110.0,-889,2055.0,-1110.0,-889.0,0.027164388363126533,49.0,0.04265951611920288,Financial Sector Benchmark,0.0269729400504655,0.006510690501226779,,False,-107398,0.00039154267815191856,945.0,1110.0,2055.0,743,,57060.0,0.0,Debt Free,False
787,JIOFIN,Mar 2024,1855,296,1559.0,84.0,429,10,22,1956,18.0,1605,3.0,0.0,86.52291105121293,84.04312668463612,1034,6353.0,132794,0,5715,144863,172,3,133292,11395,144863,55.0,Financials,Diversified Financials,0.38,Mid Cap,-678.0,1441,-753,-678.0,1441.0,-753,-678.0,1441.0,-753.0,1.153456416595399,1988.0,1.42870489482346,Financial Sector Benchmark,1.1079433671814058,0.0,198.8,False,-133292,0.012805202156520298,763.0,1441.0,-678.0,0,3.0,21.902565716984103,0.0,,False
815,KOTAKBANK,Mar 2013,10838,6024,6603.0,-1789.0,-17,5112,179,3144,30.0,2238,15.0,2.0,20.64956634065326,60.92452482007751,995,373.0,14894,85561,15006,115835,620,0,40907,74308,115835,58.0,Financials,Private Banks,3.47,Large Cap,2878.0,-9035,7099,2878.0,-9035.0,7099,2878.0,-9035.0,7099.0,14.659068579288661,6586.0,6.531915737691911,Financial Sector Benchmark,1.9320585315319203,5.60430994956442,1.288341158059468,True,44654,0.09356412137954849,-6157.0,9035.0,2878.0,85561,15.0,40.93029490616622,2.0,,False
816,KOTAKBANK,Mar 2014,11986,6312,7053.0,-1379.0,-12,5282,208,3695,32.0,2527,16.0,2.0,21.08293008509928,58.84365092608043,996,385.0,18699,85937,17176,122197,1264,0,38791,82142,122197,58.0,Financials,Private Banks,3.47,Large Cap,9068.0,-1130,-5814,9068.0,-1130.0,-5814,9068.0,-1130.0,-5814.0,13.241458813665899,7041.0,6.704373411032079,Financial Sector Benchmark,2.067972208810364,4.503091595053448,1.3330177962892844,True,47146,0.09808751442343101,7938.0,1130.0,9068.0,85937,16.0,49.56883116883117,2.0,,False
817,KOTAKBANK,Mar 2015,13319,6966,9718.0,-3366.0,-25,8152,237,4550,33.0,3105,20.0,2.0,23.312561003078308,72.96343569337037,997,386.0,21770,104258,22049,148464,1385,0,45589,101490,148464,58.0,Financials,Private Banks,3.47,Large Cap,2302.0,-4467,2426,2302.0,-4467.0,2426,2302.0,-4467.0,2426.0,14.014262502256724,9693.0,7.667663391712944,Financial Sector Benchmark,2.091416100872939,4.70563278570139,1.1890333660451422,True,58669,0.08971198405000538,-2165.0,4467.0,2302.0,104258,20.0,57.398963730569946,2.0,,False
818,KOTAKBANK,Mar 2016,20402,11123,11541.0,-2263.0,-11,7631,345,5024,32.0,3524,19.0,3.0,17.27281639054995,56.567983531026364,998,917.0,32447,179679,27761,240804,1761,0,70274,168769,240804,58.0,Financials,Private Banks,3.47,Large Cap,5025.0,-2353,2024,5025.0,-2353.0,2024,5025.0,-2353.0,2024.0,10.562282699916077,11530.0,5.412052965833189,Financial Sector Benchmark,1.4634308400192688,5.38541541781561,1.5109422094089897,False,109405,0.08472450623743792,2672.0,2353.0,5025.0,179679,19.0,36.38386041439477,3.0,,False
819,KOTAKBANK,Mar 2017,22324,11458,14832.0,-3965.0,-18,11660,362,7332,32.0,5019,27.0,2.0,22.482530012542558,66.439706145852,999,920.0,37572,205230,32465,276188,1759,0,68462,205967,276188,58.0,Financials,Private Banks,3.47,Large Cap,13222.0,-5289,6055,13222.0,-5289.0,6055,13222.0,-5289.0,6055.0,13.03907305414112,14814.0,6.0782366794954905,Financial Sector Benchmark,1.8172404304314451,5.331757248259379,1.2704974271012006,True,136768,0.08082900053586688,7933.0,5289.0,13222.0,205230,27.0,41.83913043478261,2.0,,False
820,KOTAKBANK,Mar 2018,25131,12467,16805.0,-4141.0,-16,13682,383,9158,33.0,6258,33.0,2.0,24.901516055867255,66.86960327881899,1000,953.0,49535,249840,37392,337720,2543,0,90977,244201,337720,58.0,Financials,Private Banks,3.47,Large Cap,-10392.0,-5475,14679,-10392.0,-5475.0,14679,-10392.0,-5475.0,14679.0,12.395024560291553,16789.0,5.59022135798194,Financial Sector Benchmark,1.853014331398792,4.948502614482649,1.2270866832334455,True,158863,0.07441371550396779,-15867.0,5475.0,-10392.0,249840,33.0,52.97796432318993,2.0,,False
821,KOTAKBANK,Mar 2019,29831,15187,19758.0,-5114.0,-17,16148,458,10576,33.0,7204,38.0,2.0,24.149374811437767,66.2331132043847,1001,954.0,56827,291763,45626,395171,2697,0,103487,288987,395171,58.0,Financials,Private Banks,3.47,Large Cap,1822.0,-3323,8365,1822.0,-3323.0,8365,1822.0,-3323.0,8365.0,12.467766220729997,19741.0,5.6476437873343555,Financial Sector Benchmark,1.8230082673070647,5.049462626122774,1.2225043349021552,True,188276,0.07548883900893537,-1501.0,3323.0,1822.0,291763,38.0,60.567085953878404,2.0,,False
822,KOTAKBANK,Mar 2020,33474,15901,22578.0,-5005.0,-15,16892,465,11422,25.0,8593,45.0,0.0,25.670669773555595,67.44936368524826,1002,957.0,65680,326477,50059,443173,2675,0,111197,329301,443173,58.0,Financials,Private Banks,3.47,Large Cap,46619.0,-13068,-735,46619.0,-13068.0,-735,46619.0,-13068.0,-735.0,12.89523838107958,22563.0,5.739556464537005,Financial Sector Benchmark,1.938971913902697,4.899335204165854,1.335721051385271,True,215280,0.07553257982774221,33551.0,13068.0,46619.0,326477,45.0,69.63113897596656,0.0,,False
823,KOTAKBANK,Mar 2021,32820,12967,29812.0,-9958.0,-30,23588,461,13168,25.0,9990,50.0,2.0,30.438756855575868,90.83485679463742,1003,991.0,83348,327110,67405,478854,2554,0,156946,319355,478854,58.0,Financials,Private Banks,3.47,Large Cap,4881.0,-11172,-10072,4881.0,-11172.0,-10072,4881.0,-11172.0,-10072.0,11.845053889659587,29782.0,7.238321152803871,Financial Sector Benchmark,2.086230876216968,3.878514091938486,1.262591148041377,True,170164,0.06853863599343432,-6291.0,11172.0,4881.0,327110,50.0,85.10494450050454,2.0,,False
824,KOTAKBANK,Mar 2022,33741,11554,30699.0,-8512.0,-25,24941,480,15948,25.0,12089,61.0,2.0,35.82881360955514,90.98426246999199,1004,992.0,95673,365747,84086,546498,2723,0,164529,379245,546498,58.0,Financials,Private Banks,3.47,Large Cap,8308.0,-10903,7543,8308.0,-10903.0,7543,8308.0,-10903.0,7543.0,12.50607769099467,30674.0,6.633478369938496,Financial Sector Benchmark,2.2120849481608347,3.783654890601562,1.2298624754420433,True,201218,0.061740390632719605,-2595.0,10903.0,8308.0,365747,61.0,97.4445564516129,2.0,,False
825,KOTAKBANK,Mar 2023,42151,14411,33485.0,-5746.0,-14,25991,599,19646,25.0,14925,75.0,2.0,35.40841261180043,79.44058266707789,1005,993.0,110821,418807,89809,620430,3075,0,195338,422017,620430,58.0,Financials,Private Banks,3.47,Large Cap,-1242.0,-10381,1883,-1242.0,-10381.0,1883,-1242.0,-10381.0,1883.0,13.348060171356002,33471.0,6.307892073626939,Financial Sector Benchmark,2.4055896716793193,3.745568533457349,1.2877919279750683,True,223469,0.06793836532727301,-11623.0,10381.0,-1242.0,418807,75.0,112.60221550855992,2.0,,False
826,KOTAKBANK,Mar 2024,56237,22567,47052.0,-13382.0,-24,38037,792,23863,25.0,18213,92.0,2.0,32.386151466116615,83.66733645109092,1006,994.0,128978,520374,117321,767667,3510,0,246446,517711,767667,58.0,Financials,Private Banks,3.47,Large Cap,15685.0,-8919,15515,15685.0,-8919.0,15515,15685.0,-8919.0,15515.0,14.013018188532914,47028.0,7.231227684955393,Financial Sector Benchmark,2.372513081844081,4.003739266919029,1.2363751084470385,True,273928,0.07325702420450533,6766.0,8919.0,15685.0,520374,92.0,130.75653923541248,2.0,,False
828,LICI,Mar 2019,571508,565587,5920.0,1.0,2615,0,336,8199,68.0,2627,,2.0,0.4596611071061123,1.0358560160137742,988,100.0,710,269401,3157039,3427249,25194,710,2900287,501059,3427249,59.0,Financials,Life Insurance,2.18,Large Cap,13274.0,9636,-13700,13274.0,9636.0,-13700,13274.0,9636.0,-13700.0,324.32098765432096,8535.0,3.1586426903419924,Financial Sector Benchmark,0.07665039803060705,332.59382716049384,,False,-2630886,0.16675415179930025,22910.0,9636.0,13274.0,269401,,8.1,2.0,Debt Free,False
829,LICI,Mar 2020,628043,634989,-6947.0,-1.0,20870,0,379,13544,80.0,2710,,2.0,0.43149911709867,-1.1061344525772918,989,100.0,902,253414,3245419,3499834,28216,734,2976100,494784,3499834,59.0,Financials,Life Insurance,2.18,Large Cap,54367.0,-40415,-18664,54367.0,-40415.0,-18664,54367.0,-40415.0,-18664.0,270.45908183632736,13923.0,5.472533174014213,Financial Sector Benchmark,0.0774322439292835,252.90818363273453,,False,-2722686,0.1794493681700332,13952.0,40415.0,54367.0,253414,,10.02,2.0,Debt Free,False
830,LICI,Mar 2021,690914,691166,-252.0,0.0,12820,0,417,12151,76.0,2974,7.0,0.0,0.43044431000095523,-0.03647342505724301,990,100.0,6784,4,3822637,3829524,17723,148,3517445,294208,3829524,59.0,Financials,Life Insurance,2.18,Large Cap,80602.0,148447,-256125,80602.0,148447.0,-256125,80602.0,148447.0,-256125.0,43.201626961069145,12568.0,182.46225319396052,Financial Sector Benchmark,0.07765978226014512,0.0005810575246949448,,False,-3517441,0.18041772293371186,229049.0,148447.0,80602.0,4,7.0,68.84,0.0,Debt Free,False
831,LICI,Mar 2022,723606,720280,3326.0,0.0,9248,0,436,12138,66.0,4125,57.0,23.0,0.5700616081127022,0.4596424020806903,991,6325.0,5013,1,4242719,4254059,17770,199,3926212,309878,4254059,59.0,Financials,Life Insurance,2.18,Large Cap,-3783.0,12531,0,-3783.0,12531.0,0,-3783.0,12531.0,0.0,36.38207796789557,12574.0,110.8916130170209,Financial Sector Benchmark,0.09696621509010571,8.819897689186806e-05,,False,-3926211,0.17009778190664493,8748.0,12531.0,-3783.0,1,57.0,1.7925691699604742,23.0,Debt Free,False
832,LICI,Mar 2023,784628,750420,34207.0,4.0,7800,77,466,41463,13.0,35997,65.0,5.0,4.5877791768838225,4.359645590012082,992,6325.0,39908,0,4532258,4578491,20473,331,4243008,314678,4578491,59.0,Financials,Life Insurance,2.18,Large Cap,54519.0,-52848,-949,54519.0,-52848.0,-949,54519.0,-52848.0,-949.0,77.85997015119071,42007.0,90.85934289360414,Financial Sector Benchmark,0.7862197392110195,0.0,545.5454545454545,False,-4243008,0.17137262036771503,1671.0,52848.0,54519.0,0,65.0,7.309565217391304,5.0,,False
833,LICI,Mar 2024,845966,813188,32779.0,4.0,14829,128,466,47014,13.0,40916,66.0,15.0,4.836600998148862,3.87474201090824,993,6325.0,76422,0,5233300,5316047,20667,403,4976133,318844,5316047,59.0,Financials,Life Insurance,2.18,Large Cap,26122.0,-25269,-4427,26122.0,-25269.0,-4427,26122.0,-25269.0,-4427.0,49.44710986501021,47608.0,57.534412123702374,Financial Sector Benchmark,0.7696696436280568,0.0,371.9375,False,-4976133,0.15913440945875762,853.0,25269.0,26122.0,0,66.0,13.082529644268774,15.0,,False
978,PFC,Mar 2013,17314,331,5987.0,35.0,12,10995,6,5994,26.0,4438,13.0,21.0,25.63243617881483,34.578953448076696,1049,1320.0,22360,139473,6178,169330,75,0,27,169229,169330,71.0,Financials,Speciality Finance,2.15,Large Cap,-25102.0,22,27947,-25102.0,22.0,27947,-25102.0,22.0,27947.0,18.741554054054056,5999.0,3.676916759115677,Financial Sector Benchmark,2.6209177346010746,5.889907094594594,0.5456116416552979,True,139446,0.10225004429221048,-25080.0,22.0,-25102.0,139473,13.0,17.939393939393938,21.0,,False
979,PFC,Mar 2014,21407,748,7607.0,36.0,23,13053,5,7624,28.0,5462,17.0,22.0,25.515018451908254,35.53510533937497,1050,1320.0,26202,159215,7582,194320,72,1,27,194220,194320,71.0,Financials,Speciality Finance,2.15,Large Cap,-22473.0,9,17671,-22473.0,9.0,17671,-22473.0,9.0,17671.0,19.845941428675243,7630.0,4.085960468466346,Financial Sector Benchmark,2.81082750102923,5.785008356950803,0.5845399525013407,True,159188,0.11016364759160148,-22464.0,9.0,-22473.0,159215,17.0,20.85,22.0,,False
980,PFC,Mar 2015,24988,1103,8429.0,34.0,25,15456,8,8446,29.0,6004,18.0,20.0,24.027533215943652,33.73219145189691,1051,1320.0,31091,187795,8705,228912,102,2,528,228280,228912,71.0,Financials,Speciality Finance,2.15,Large Cap,-21455.0,-491,26916,-21455.0,-491.0,26916,-21455.0,-491.0,26916.0,18.52457498997254,8454.0,3.83913244870712,Financial Sector Benchmark,2.6228419654714474,5.794174817191694,0.546972049689441,True,187267,0.10915985182078702,-21946.0,491.0,-21455.0,187795,18.0,24.55378787878788,20.0,,False
981,PFC,Mar 2016,27861,2042,9162.0,33.0,25,16657,20,9167,33.0,6184,19.0,30.0,22.19590108036323,32.88467750619145,1052,1320.0,34708,200660,10531,247220,198,47,2230,244745,247220,71.0,Financials,Speciality Finance,2.15,Large Cap,-13298.0,-1973,10383,-13298.0,-1973.0,10383,-13298.0,-1973.0,10383.0,17.164427667369825,9187.0,3.8814811059284797,Financial Sector Benchmark,2.501415743062859,5.569557011213501,0.5515398931380201,True,198430,0.11269719278375535,-15271.0,1973.0,-13298.0,200660,19.0,27.293939393939393,30.0,,False
982,PFC,Mar 2017,27581,5538,5275.0,19.0,30,16768,41,5264,58.0,2236,7.0,59.0,8.107030201950618,19.125484935281534,1053,2640.0,34205,202993,19700,259537,296,105,3145,255990,259537,71.0,Financials,Speciality Finance,2.15,Large Cap,1795.0,-667,1950,1795.0,-667.0,1950,1795.0,-667.0,1950.0,6.068666033383091,5305.0,2.2119097057180266,Financial Sector Benchmark,0.8615341935831885,5.5093771203691135,0.3163764312977099,True,199848,0.10627001159757568,1128.0,667.0,1795.0,202993,7.0,13.956439393939394,59.0,,False
983,PFC,Mar 2018,48624,6583,11752.0,24.0,42,30289,15,11779,25.0,8797,20.0,31.0,18.091888779203686,24.169134583744654,1054,2640.0,37194,441151,41546,522531,161,129,5493,516749,522531,71.0,Financials,Speciality Finance,2.15,Large Cap,-57148.0,1409,52018,-57148.0,1409.0,52018,-57148.0,1409.0,52018.0,22.08414921925993,11794.0,2.4520515192781476,Financial Sector Benchmark,1.6835364791753984,11.074735150876135,0.38938228399749086,True,435658,0.09305476612870815,-55739.0,1409.0,-57148.0,441151,20.0,15.088636363636363,31.0,,False
984,PFC,Mar 2019,54106,1696,17783.0,33.0,94,34627,15,17862,29.0,12640,30.0,0.0,23.361549550881602,32.866964846782246,1055,2640.0,44481,539488,42260,628869,196,199,4604,623871,628869,71.0,Financials,Speciality Finance,2.15,Large Cap,-80252.0,-13463,93616,-80252.0,-13463.0,93616,-80252.0,-13463.0,93616.0,26.824558052672902,17877.0,3.047515466008875,Financial Sector Benchmark,2.009957558728447,11.448993017975,0.5162734282496317,True,534884,0.08603699657639349,-93715.0,13463.0,-80252.0,539488,30.0,17.848863636363635,0.0,,False
985,PFC,Mar 2020,62189,7332,14012.0,23.0,105,40845,24,14093,33.0,9477,22.0,35.0,15.23902941034588,22.53131582755793,1056,2640.0,46760,596561,48560,694521,238,288,4404,689590,694521,71.0,Financials,Speciality Finance,2.15,Large Cap,-42148.0,-73,43399,-42148.0,-73.0,43399,-42148.0,-73.0,43399.0,19.18421052631579,14117.0,2.1854260551333593,Financial Sector Benchmark,1.3645375733779108,12.076133603238866,0.3456236993512058,True,592157,0.08954228885807629,-42221.0,73.0,-42148.0,596561,22.0,18.71212121212121,35.0,,False
986,PFC,Mar 2021,71656,7102,19871.0,28.0,46,44684,25,19891,21.0,15716,36.0,22.0,21.932566707602994,27.731104164340735,1057,2640.0,58127,659682,55257,775707,341,336,3499,771530,775707,71.0,Financials,Speciality Finance,2.15,Large Cap,-59143.0,1741,60424,-59143.0,1741.0,60424,-59143.0,1741.0,60424.0,25.86272154294272,19917.0,2.7645260108626704,Financial Sector Benchmark,2.0260227121838525,10.855925090921058,0.4457300152179751,True,656183,0.09237508492252874,-57402.0,1741.0,-59143.0,659682,36.0,23.017803030303032,22.0,,False
