id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,year_num,revenue_cagr_3yr,revenue_cagr_3yr_flag,revenue_cagr_5yr,revenue_cagr_5yr_flag,revenue_cagr_10yr,revenue_cagr_10yr_flag,pat_cagr_3yr,pat_cagr_3yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,pat_cagr_10yr,pat_cagr_10yr_flag,eps_cagr_3yr,eps_cagr_3yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,eps_cagr_10yr,eps_cagr_10yr_flag
1175,TATASTEEL,Mar 2016,101965,102590,-625,-1,10346,4221,5306,193,99,-497,0.0,-203,2016,-8.87,NORMAL,,INSUFFICIENT,,INSUFFICIENT,,BOTH_NEGATIVE,,INSUFFICIENT,,INSUFFICIENT,-100.0,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1176,TATASTEEL,Mar 2017,112299,99156,13144,12,-3789,5072,5673,-1391,99,-4169,-4.0,-23,2017,-8.92,NORMAL,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT
1177,TATASTEEL,Mar 2018,123249,101816,21433,17,10898,5455,5742,21135,16,17743,12.0,9,2018,-4.05,NORMAL,-1.76,NORMAL,,INSUFFICIENT,,TURNAROUND,,TURNAROUND,,INSUFFICIENT,,TURNAROUND,,TURNAROUND,,INSUFFICIENT
1178,TATASTEEL,Mar 2019,157669,128351,29318,19,1524,7660,7342,15841,42,9122,9.0,15,2019,15.64,NORMAL,1.19,NORMAL,,INSUFFICIENT,,TURNAROUND,20.01,NORMAL,,INSUFFICIENT,,ZERO_BASE,24.57,NORMAL,,INSUFFICIENT
1179,TATASTEEL,Mar 2020,139817,122354,17463,12,-2884,7533,8441,-1395,-99,1174,1.0,74,2020,7.58,NORMAL,0.04,NORMAL,,INSUFFICIENT,,TURNAROUND,,TURNAROUND,,INSUFFICIENT,,TURNAROUND,,TURNAROUND,,INSUFFICIENT
1180,TATASTEEL,Mar 2021,156294,125790,30504,20,180,7607,9234,13844,41,8190,6.0,40,2021,8.24,NORMAL,8.92,NORMAL,,INSUFFICIENT,-22.72,NORMAL,,TURNAROUND,,INSUFFICIENT,-20.63,NORMAL,,ZERO_BASE,,INSUFFICIENT
1181,TATASTEEL,Mar 2022,243959,180469,63490,26,1300,5462,9101,50227,17,41749,33.0,16,2022,15.66,NORMAL,16.79,NORMAL,,INSUFFICIENT,66.03,NORMAL,,TURNAROUND,,INSUFFICIENT,54.2,NORMAL,,TURNAROUND,,INSUFFICIENT
1182,TATASTEEL,Mar 2023,243353,211053,32300,13,1569,6299,9335,18235,56,8075,7.0,50,2023,20.29,NORMAL,14.58,NORMAL,6.09,NORMAL,90.18,NORMAL,-14.57,NORMAL,,TURNAROUND,91.29,NORMAL,-10.22,NORMAL,,TURNAROUND
1183,TATASTEEL,Mar 2024,229171,206923,22248,10,-6005,7508,9882,-1147,99,-4910,-4.0,-101,2024,13.61,NORMAL,7.77,NORMAL,4.43,NORMAL,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS
1185,TCS,Mar 2013,62989,44950,18040,29,1178,48,1080,18090,22,14076,36.0,31,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1186,TCS,Mar 2014,81809,56657,25153,31,1637,39,1349,25402,24,19332,49.0,33,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1187,TCS,Mar 2015,94648,70167,24482,26,3720,104,1799,26298,24,20060,51.0,78,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1188,TCS,Mar 2016,108646,77969,30677,28,3084,33,1888,31840,24,24338,62.0,35,2016,19.93,NORMAL,,INSUFFICIENT,,INSUFFICIENT,20.02,NORMAL,,INSUFFICIENT,,INSUFFICIENT,19.87,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1189,TCS,Mar 2017,117966,85655,32311,27,4221,32,1987,34513,24,26357,67.0,35,2017,12.98,NORMAL,,INSUFFICIENT,,INSUFFICIENT,10.89,NORMAL,,INSUFFICIENT,,INSUFFICIENT,10.99,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1190,TCS,Mar 2018,123104,90588,32516,26,3642,52,2014,34092,24,25880,67.0,37,2018,9.16,NORMAL,14.34,NORMAL,,INSUFFICIENT,8.86,NORMAL,12.95,NORMAL,,INSUFFICIENT,9.52,NORMAL,13.23,NORMAL,,INSUFFICIENT
1191,TCS,Mar 2019,146463,106957,39506,27,4311,198,2056,41563,24,31562,84.0,36,2019,10.47,NORMAL,12.35,NORMAL,,INSUFFICIENT,9.05,NORMAL,10.3,NORMAL,,INSUFFICIENT,10.65,NORMAL,11.38,NORMAL,,INSUFFICIENT
1192,TCS,Mar 2020,156949,114840,42109,27,4592,924,3529,42248,23,32447,86.0,85,2020,9.99,NORMAL,10.64,NORMAL,,INSUFFICIENT,7.17,NORMAL,10.1,NORMAL,,INSUFFICIENT,8.68,NORMAL,11.02,NORMAL,,INSUFFICIENT
1193,TCS,Mar 2021,164177,117631,46546,28,1916,637,4065,43760,26,32562,88.0,43,2021,10.07,NORMAL,8.61,NORMAL,,INSUFFICIENT,7.96,NORMAL,5.99,NORMAL,,INSUFFICIENT,9.51,NORMAL,7.26,NORMAL,,INSUFFICIENT
1194,TCS,Mar 2022,191754,138697,53057,28,4018,784,4604,51687,26,38449,105.0,41,2022,9.4,NORMAL,10.2,NORMAL,,INSUFFICIENT,6.8,NORMAL,7.84,NORMAL,,INSUFFICIENT,7.72,NORMAL,9.4,NORMAL,,INSUFFICIENT
1195,TCS,Mar 2023,225458,166199,59259,26,3449,779,5022,56907,26,42303,115.0,100,2023,12.83,NORMAL,12.86,NORMAL,13.6,NORMAL,9.24,NORMAL,10.33,NORMAL,11.63,NORMAL,10.17,NORMAL,11.41,NORMAL,12.32,NORMAL
1196,TCS,Mar 2024,240893,176597,64296,27,3464,778,4985,61997,26,46099,127.0,58,2024,13.63,NORMAL,10.46,NORMAL,11.4,NORMAL,12.29,NORMAL,7.87,NORMAL,9.08,NORMAL,13.01,NORMAL,8.62,NORMAL,9.99,NORMAL
1198,TECHM,Mar 2013,6873,5451,1422,21,-141,103,200,978,24,1307,25.0,5,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1199,TECHM,Mar 2014,18802,14630,4172,22,244,80,522,3815,20,3062,32.0,15,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1200,TECHM,Mar 2015,22621,18428,4193,19,106,69,611,3618,27,2659,27.0,22,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1201,TECHM,Mar 2016,26494,22234,4260,16,453,97,759,3857,22,3027,31.0,35,2016,56.8,NORMAL,,INSUFFICIENT,,INSUFFICIENT,32.31,NORMAL,,INSUFFICIENT,,INSUFFICIENT,7.43,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1202,TECHM,Mar 2017,29141,24956,4184,14,775,129,978,3853,26,2851,29.0,28,2017,15.73,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-2.35,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-3.23,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1203,TECHM,Mar 2018,30773,26063,4710,15,1417,162,1085,4879,22,3786,39.0,33,2018,10.8,NORMAL,34.96,NORMAL,,INSUFFICIENT,12.5,NORMAL,23.7,NORMAL,,INSUFFICIENT,13.04,NORMAL,9.3,NORMAL,,INSUFFICIENT
1204,TECHM,Mar 2019,34742,28471,6271,18,534,133,1129,5543,23,4289,44.0,29,2019,9.46,NORMAL,13.07,NORMAL,,INSUFFICIENT,12.32,NORMAL,6.97,NORMAL,,INSUFFICIENT,12.38,NORMAL,6.58,NORMAL,,INSUFFICIENT
1205,TECHM,Mar 2020,36868,31365,5503,15,1192,192,1446,5058,23,3897,42.0,32,2020,8.16,NORMAL,10.26,NORMAL,,INSUFFICIENT,10.98,NORMAL,7.94,NORMAL,,INSUFFICIENT,13.14,NORMAL,9.24,NORMAL,,INSUFFICIENT
1206,TECHM,Mar 2021,37855,31059,6796,18,788,174,1458,5953,27,4353,46.0,89,2021,7.15,NORMAL,7.4,NORMAL,,INSUFFICIENT,4.76,NORMAL,7.54,NORMAL,,INSUFFICIENT,5.66,NORMAL,8.21,NORMAL,,INSUFFICIENT
1207,TECHM,Mar 2022,44646,36626,8020,18,1115,163,1520,7452,24,5630,57.0,47,2022,8.72,NORMAL,8.91,NORMAL,,INSUFFICIENT,9.49,NORMAL,14.58,NORMAL,,INSUFFICIENT,9.01,NORMAL,14.47,NORMAL,,INSUFFICIENT
1208,TECHM,Mar 2023,53290,45527,7763,15,965,326,1957,6446,25,4857,50.0,91,2023,13.07,NORMAL,11.61,NORMAL,22.73,NORMAL,7.62,NORMAL,5.11,NORMAL,14.03,NORMAL,5.98,NORMAL,5.09,NORMAL,7.18,NORMAL
1209,TECHM,Mar 2024,51996,47489,4506,9,927,392,1817,3224,26,2397,24.0,150,2024,11.16,NORMAL,8.4,NORMAL,10.71,NORMAL,-18.04,NORMAL,-10.99,NORMAL,-2.42,NORMAL,-19.5,NORMAL,-11.42,NORMAL,-2.84,NORMAL
1211,TITAN,Mar 2013,10123,9109,1014,10,99,51,56,1006,28,725,8.0,26,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1212,TITAN,Mar 2014,10927,9880,1047,10,117,87,68,1010,27,735,8.0,25,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1213,TITAN,Mar 2015,11913,10761,1153,10,67,81,90,1049,22,816,9.0,25,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1214,TITAN,Mar 2016,11276,10337,939,8,69,42,98,868,22,675,8.0,29,2016,3.66,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-2.35,NORMAL,,INSUFFICIENT,,INSUFFICIENT,0.0,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1215,TITAN,Mar 2017,13261,12097,1164,9,-42,38,111,973,28,697,8.0,32,2017,6.67,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-1.75,NORMAL,,INSUFFICIENT,,INSUFFICIENT,0.0,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1216,TITAN,Mar 2018,16120,14476,1644,10,70,53,131,1530,28,1102,13.0,29,2018,10.61,NORMAL,9.75,NORMAL,,INSUFFICIENT,10.53,NORMAL,8.73,NORMAL,,INSUFFICIENT,13.04,NORMAL,10.2,NORMAL,,INSUFFICIENT
1217,TITAN,Mar 2019,19779,17785,1994,10,178,53,163,1957,29,1389,16.0,32,2019,20.6,NORMAL,12.6,NORMAL,,INSUFFICIENT,27.19,NORMAL,13.58,NORMAL,,INSUFFICIENT,25.99,NORMAL,14.87,NORMAL,,INSUFFICIENT
1218,TITAN,Mar 2020,21052,18589,2463,12,153,166,348,2102,29,1493,17.0,24,2020,16.66,NORMAL,12.06,NORMAL,,INSUFFICIENT,28.91,NORMAL,12.84,NORMAL,,INSUFFICIENT,28.56,NORMAL,13.56,NORMAL,,INSUFFICIENT
1219,TITAN,Mar 2021,21644,19919,1725,8,180,203,375,1327,27,974,11.0,37,2021,10.32,NORMAL,13.93,NORMAL,,INSUFFICIENT,-4.03,NORMAL,7.61,NORMAL,,INSUFFICIENT,-5.42,NORMAL,6.58,NORMAL,,INSUFFICIENT
1220,TITAN,Mar 2022,28799,25455,3344,12,177,218,399,2904,24,2198,24.0,31,2022,13.34,NORMAL,16.78,NORMAL,,INSUFFICIENT,16.53,NORMAL,25.82,NORMAL,,INSUFFICIENT,14.47,NORMAL,24.57,NORMAL,,INSUFFICIENT
1221,TITAN,Mar 2023,40575,35693,4882,12,306,300,441,4447,26,3274,37.0,27,2023,24.45,NORMAL,20.28,NORMAL,14.89,NORMAL,29.92,NORMAL,24.33,NORMAL,16.27,NORMAL,29.59,NORMAL,23.27,NORMAL,16.55,NORMAL
1222,TITAN,Mar 2024,51084,45792,5292,10,534,619,584,4623,24,3496,39.0,28,2024,33.14,NORMAL,20.9,NORMAL,16.68,NORMAL,53.11,NORMAL,20.27,NORMAL,16.88,NORMAL,52.48,NORMAL,19.51,NORMAL,17.16,NORMAL
1224,TORNTPHARM,Mar 2013,3203,2506,697,22,1,34,83,582,25,435,13.0,45,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1225,TORNTPHARM,Mar 2014,4172,3216,955,23,34,59,87,844,21,664,20.0,25,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1226,TORNTPHARM,Mar 2015,4636,3616,1020,22,286,175,191,940,20,751,22.0,25,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1227,TORNTPHARM,Mar 2016,6687,3954,2733,41,32,184,238,2343,26,1733,51.0,34,2016,27.81,NORMAL,,INSUFFICIENT,,INSUFFICIENT,58.53,NORMAL,,INSUFFICIENT,,INSUFFICIENT,57.72,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1228,TORNTPHARM,Mar 2017,5816,4438,1377,24,223,206,307,1088,14,934,28.0,25,2017,11.71,NORMAL,,INSUFFICIENT,,INSUFFICIENT,12.05,NORMAL,,INSUFFICIENT,,INSUFFICIENT,11.87,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1229,TORNTPHARM,Mar 2018,5950,4601,1349,23,299,308,409,931,27,678,20.0,35,2018,8.67,NORMAL,13.19,NORMAL,,INSUFFICIENT,-3.35,NORMAL,9.28,NORMAL,,INSUFFICIENT,-3.13,NORMAL,9.0,NORMAL,,INSUFFICIENT
1230,TORNTPHARM,Mar 2019,7673,5690,1983,26,-300,504,618,562,22,436,13.0,66,2019,4.69,NORMAL,12.96,NORMAL,,INSUFFICIENT,-36.87,NORMAL,-8.07,NORMAL,,INSUFFICIENT,-36.59,NORMAL,-8.25,NORMAL,,INSUFFICIENT
1231,TORNTPHARM,Mar 2020,7939,5769,2170,27,121,451,654,1187,14,1025,30.0,53,2020,10.93,NORMAL,11.36,NORMAL,,INSUFFICIENT,3.15,NORMAL,6.42,NORMAL,,INSUFFICIENT,2.33,NORMAL,6.4,NORMAL,,INSUFFICIENT
1232,TORNTPHARM,Mar 2021,8005,5524,2480,31,57,353,658,1526,18,1252,37.0,47,2021,10.39,NORMAL,3.66,NORMAL,,INSUFFICIENT,22.69,NORMAL,-6.3,NORMAL,,INSUFFICIENT,22.76,NORMAL,-6.22,NORMAL,,INSUFFICIENT
1233,TORNTPHARM,Mar 2022,8508,6077,2431,29,-288,255,662,1226,37,777,23.0,105,2022,3.5,NORMAL,7.9,NORMAL,,INSUFFICIENT,21.24,NORMAL,-3.61,NORMAL,,INSUFFICIENT,20.95,NORMAL,-3.86,NORMAL,,INSUFFICIENT
1234,TORNTPHARM,Mar 2023,9620,6778,2842,30,45,333,707,1847,33,1245,37.0,60,2023,6.61,NORMAL,10.09,NORMAL,11.63,NORMAL,6.7,NORMAL,12.92,NORMAL,11.09,NORMAL,7.24,NORMAL,13.09,NORMAL,11.03,NORMAL
1235,TORNTPHARM,Mar 2024,10728,7360,3368,31,146,354,808,2352,30,1656,49.0,57,2024,10.25,NORMAL,6.93,NORMAL,9.9,NORMAL,9.77,NORMAL,30.59,NORMAL,9.57,NORMAL,9.82,NORMAL,30.39,NORMAL,9.37,NORMAL
1237,TRENT,Mar 2013,2132,2128,5,0,58,29,45,-10,99,-27,-1.0,-87,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1238,TRENT,Mar 2014,2333,2343,-10,0,91,26,54,1,99,-19,-1.0,-125,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1239,TRENT,Mar 2015,2284,2196,88,4,208,22,75,200,35,129,4.0,26,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1240,TRENT,Mar 2016,1686,1596,90,5,86,48,39,90,39,55,2.0,54,2016,-7.53,NORMAL,,INSUFFICIENT,,INSUFFICIENT,,TURNAROUND,,INSUFFICIENT,,INSUFFICIENT,,TURNAROUND,,INSUFFICIENT,,INSUFFICIENT
1241,TRENT,Mar 2017,1812,1679,134,7,81,46,41,128,34,85,3.0,39,2017,-8.08,NORMAL,,INSUFFICIENT,,INSUFFICIENT,,TURNAROUND,,INSUFFICIENT,,INSUFFICIENT,,TURNAROUND,,INSUFFICIENT,,INSUFFICIENT
1242,TRENT,Mar 2018,2157,1949,208,10,27,44,46,147,41,87,3.0,44,2018,-1.89,NORMAL,0.23,NORMAL,,INSUFFICIENT,-12.3,NORMAL,,TURNAROUND,,INSUFFICIENT,-9.14,NORMAL,,TURNAROUND,,INSUFFICIENT
1243,TRENT,Mar 2019,2630,2390,241,9,30,51,52,165,44,95,3.0,45,2019,15.98,NORMAL,2.43,NORMAL,,INSUFFICIENT,19.98,NORMAL,,TURNAROUND,,INSUFFICIENT,14.47,NORMAL,,TURNAROUND,,INSUFFICIENT
1244,TRENT,Mar 2020,3486,2957,529,15,147,263,247,165,36,106,3.0,29,2020,24.37,NORMAL,8.82,NORMAL,,INSUFFICIENT,7.64,NORMAL,-3.85,NORMAL,,INSUFFICIENT,0.0,NORMAL,-5.59,NORMAL,,INSUFFICIENT
1245,TRENT,Mar 2021,2593,2479,114,4,199,261,257,-205,-12,-181,-4.0,-15,2021,6.33,NORMAL,8.99,NORMAL,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT
1246,TRENT,Mar 2022,4498,3903,595,13,152,325,311,111,69,35,3.0,57,2022,19.59,NORMAL,19.94,NORMAL,,INSUFFICIENT,-28.31,NORMAL,-16.26,NORMAL,,INSUFFICIENT,0.0,NORMAL,0.0,NORMAL,,INSUFFICIENT
1247,TRENT,Mar 2023,8242,7128,1114,14,341,409,494,552,29,394,13.0,18,2023,33.22,NORMAL,30.75,NORMAL,14.48,NORMAL,54.9,NORMAL,35.27,NORMAL,,TURNAROUND,63.03,NORMAL,34.08,NORMAL,,TURNAROUND
1248,TRENT,Mar 2024,12375,10404,1971,16,989,368,671,1921,23,1477,42.0,8,2024,68.36,NORMAL,36.31,NORMAL,18.16,NORMAL,,TURNAROUND,73.11,NORMAL,,TURNAROUND,,TURNAROUND,69.52,NORMAL,,TURNAROUND
1250,TVSMOTOR,Mar 2013,7510,7072,438,6,130,103,176,290,32,198,4.0,30,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1251,TVSMOTOR,Mar 2014,8384,7892,492,6,44,80,149,307,39,187,4.0,37,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1252,TVSMOTOR,Mar 2015,10256,9650,605,6,80,62,179,444,28,328,7.0,28,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1253,TVSMOTOR,Mar 2016,11377,10558,819,7,93,70,262,580,26,429,9.0,28,2016,14.85,NORMAL,,INSUFFICIENT,,INSUFFICIENT,29.4,NORMAL,,INSUFFICIENT,,INSUFFICIENT,31.04,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1254,TVSMOTOR,Mar 2017,12463,11591,871,7,163,60,317,658,23,509,11.0,23,2017,14.13,NORMAL,,INSUFFICIENT,,INSUFFICIENT,39.62,NORMAL,,INSUFFICIENT,,INSUFFICIENT,40.1,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1255,TVSMOTOR,Mar 2018,16340,14769,1571,10,71,338,374,931,29,665,14.0,24,2018,16.8,NORMAL,16.82,NORMAL,,INSUFFICIENT,26.57,NORMAL,27.42,NORMAL,,INSUFFICIENT,25.99,NORMAL,28.47,NORMAL,,INSUFFICIENT
1256,TVSMOTOR,Mar 2019,20160,17997,2163,11,25,663,442,1083,33,725,15.0,24,2019,21.01,NORMAL,19.18,NORMAL,,INSUFFICIENT,19.11,NORMAL,31.13,NORMAL,,INSUFFICIENT,18.56,NORMAL,30.26,NORMAL,,INSUFFICIENT
1257,TVSMOTOR,Mar 2020,18849,16585,2264,12,12,855,556,865,25,647,13.0,27,2020,14.79,NORMAL,12.94,NORMAL,,INSUFFICIENT,8.33,NORMAL,14.55,NORMAL,,INSUFFICIENT,5.73,NORMAL,13.18,NORMAL,,INSUFFICIENT
1258,TVSMOTOR,Mar 2021,19421,17189,2232,11,36,881,565,822,26,608,13.0,28,2021,5.93,NORMAL,11.29,NORMAL,,INSUFFICIENT,-2.94,NORMAL,7.22,NORMAL,,INSUFFICIENT,-2.44,NORMAL,7.63,NORMAL,,INSUFFICIENT
1259,TVSMOTOR,Mar 2022,24355,21601,2755,11,-5,940,743,1067,31,731,16.0,24,2022,6.5,NORMAL,14.34,NORMAL,,INSUFFICIENT,0.28,NORMAL,7.51,NORMAL,,INSUFFICIENT,2.17,NORMAL,7.78,NORMAL,,INSUFFICIENT
1260,TVSMOTOR,Mar 2023,31974,27947,4027,13,136,1368,859,1936,32,1309,28.0,18,2023,19.26,NORMAL,14.37,NORMAL,15.59,NORMAL,26.48,NORMAL,14.5,NORMAL,20.79,NORMAL,29.14,NORMAL,14.87,NORMAL,21.48,NORMAL
1261,TVSMOTOR,Mar 2024,39145,33645,5500,14,106,1928,975,2703,34,1779,36.0,23,2024,26.32,NORMAL,14.19,NORMAL,16.66,NORMAL,43.03,NORMAL,19.67,NORMAL,25.27,NORMAL,40.43,NORMAL,19.14,NORMAL,24.57,NORMAL
1263,ULTRACEMCO,Mar 2013,20514,15674,4839,24,304,252,1023,3867,30,2688,98.0,9,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1264,ULTRACEMCO,Mar 2014,20730,16695,4035,19,322,361,1139,2858,23,2213,80.0,11,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1265,ULTRACEMCO,Mar 2015,23306,18881,4425,19,350,587,1203,2986,30,2102,76.0,12,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
1266,ULTRACEMCO,Mar 2016,25153,20252,4901,19,464,566,1377,3421,28,2480,90.0,11,2016,7.03,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-2.65,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-2.8,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1267,ULTRACEMCO,Mar 2017,25375,20162,5212,21,648,640,1348,3872,30,2714,99.0,10,2017,6.97,NORMAL,,INSUFFICIENT,,INSUFFICIENT,7.04,NORMAL,,INSUFFICIENT,,INSUFFICIENT,7.36,NORMAL,,INSUFFICIENT,,INSUFFICIENT
1268,ULTRACEMCO,Mar 2018,30979,24834,6145,20,242,1238,1848,3301,33,2224,81.0,13,2018,9.95,NORMAL,8.59,NORMAL,,INSUFFICIENT,1.9,NORMAL,-3.72,NORMAL,,INSUFFICIENT,2.15,NORMAL,-3.74,NORMAL,,INSUFFICIENT
1269,ULTRACEMCO,Mar 2019,41462,34115,7347,18,350,1778,2451,3468,31,2400,88.0,13,2019,18.13,NORMAL,14.87,NORMAL,,INSUFFICIENT,-1.09,NORMAL,1.64,NORMAL,,INSUFFICIENT,-0.75,NORMAL,1.92,NORMAL,,INSUFFICIENT
1270,ULTRACEMCO,Mar 2020,42430,33184,9246,22,651,1992,2723,5183,-11,5751,199.0,7,2020,18.69,NORMAL,12.73,NORMAL,,INSUFFICIENT,28.44,NORMAL,22.3,NORMAL,,INSUFFICIENT,26.2,NORMAL,21.23,NORMAL,,INSUFFICIENT
1271,ULTRACEMCO,Mar 2021,44726,33158,11568,26,619,1486,2700,8001,32,5462,189.0,20,2021,13.02,NORMAL,12.2,NORMAL,,INSUFFICIENT,34.92,NORMAL,17.11,NORMAL,,INSUFFICIENT,32.64,NORMAL,16.0,NORMAL,,INSUFFICIENT
1272,ULTRACEMCO,Mar 2022,52599,41084,11514,22,669,945,2715,8524,14,7334,254.0,15,2022,8.25,NORMAL,15.69,NORMAL,,INSUFFICIENT,45.11,NORMAL,22.0,NORMAL,,INSUFFICIENT,42.38,NORMAL,20.74,NORMAL,,INSUFFICIENT
1273,ULTRACEMCO,Mar 2023,63240,52620,10620,17,507,823,2888,7416,32,5073,175.0,22,2023,14.23,NORMAL,15.34,NORMAL,11.92,NORMAL,-4.1,NORMAL,17.93,NORMAL,6.56,NORMAL,-4.19,NORMAL,16.66,NORMAL,5.97,NORMAL
1274,ULTRACEMCO,Mar 2024,70908,57940,12969,18,567,968,3145,9422,26,7004,243.0,29,2024,16.6,NORMAL,11.33,NORMAL,13.09,NORMAL,8.64,NORMAL,23.89,NORMAL,12.21,NORMAL,8.74,NORMAL,22.53,NORMAL,11.75,NORMAL
